order_id,customer_name,category,sub_category,city,order_date,region,sale_price,discount,profit,year,month,original_price,discount_amount
OD7603,Verma,Bakery,Biscuits,Ooty,2015-02-14,West,1392,0.12,431.52,2015,2,1581.8181818181818,189.81818181818176
OD7604,Arutra,Bakery,Breads & Buns,Tirunelveli,2015-04-12,West,1074,0.12,204.06,2015,4,1220.4545454545455,146.4545454545455
OD7605,Sabeela,Food Grains,Atta & Flour,Tenkasi,2018-04-30,West,616,0.25,30.8,2018,4,821.3333333333334,205.33333333333337
OD7606,Vinne,Snacks,Cookies,Chennai,2018-09-19,West,1966,0.18,845.38,2018,9,2397.560975609756,431.56097560975604
OD7607,Haseena,Beverages,Health Drinks,Chennai,2016-09-18,West,969,0.23,174.42,2016,9,1258.4415584415583,289.4415584415583
OD7608,Sabeela,Fruits & Veggies,Organic Fruits,Tirunelveli,2017-08-22,West,1924,0.31,250.12,2017,8,2788.4057971014495,864.4057971014495
OD7609,Amy,Food Grains,Atta & Flour,Pudukottai,2017-12-08,West,757,0.34,113.55,2017,12,1146.969696969697,389.969696969697
OD7610,Peer,Oil & Masala,Edible Oil & Ghee,Pudukottai,2018-09-03,West,2101,0.34,483.23,2018,9,3183.333333333334,1082.333333333334
OD7611,Amy,Beverages,Health Drinks,Nagercoil,2017-12-31,West,863,0.23,120.82,2017,12,1120.7792207792209,257.77922077922085
OD7612,Aditi,Bakery,Biscuits,Trichy,2018-10-15,West,2479,0.11,371.85,2018,10,2785.3932584269664,306.39325842696644
OD7613,Roshan,Beverages,Health Drinks,Ramanadhapuram,2017-12-23,West,1138,0.25,295.88,2017,12,1517.3333333333333,379.33333333333326
OD7614,Roshan,"Eggs, Meat & Fish",Eggs,Bodi,2018-03-25,West,1482,0.13,237.12,2018,3,1703.448275862069,221.44827586206907
OD7615,Vidya,Beverages,Health Drinks,Pudukottai,2018-08-17,West,1920,0.32,576.0,2018,8,2823.5294117647063,903.5294117647063
OD7616,Ganesh,Beverages,Soft Drinks,Pudukottai,2016-04-25,West,842,0.19,58.94,2016,4,1039.506172839506,197.506172839506
OD7617,Jonas,Oil & Masala,Spices,Dharmapuri,2015-04-03,West,1416,0.17,481.44,2015,4,1706.0240963855422,290.0240963855422
OD7618,Komal,Snacks,Chocolates,Pudukottai,2017-12-23,West,746,0.3,186.5,2017,12,1065.7142857142858,319.7142857142858
OD7619,Sudha,Snacks,Chocolates,Salem,2015-11-16,West,750,0.24,315.0,2015,11,986.8421052631579,236.84210526315792
OD7620,Arvind,Food Grains,Rice,Bodi,2016-10-26,West,930,0.27,83.7,2016,10,1273.972602739726,343.97260273972597
OD7621,Sundar,Oil & Masala,Edible Oil & Ghee,Vellore,2016-09-25,West,2443,0.26,122.15,2016,9,3301.3513513513512,858.3513513513512
OD7622,Mathew,Oil & Masala,Spices,Virudhunagar,2017-04-10,West,1581,0.35,648.21,2017,4,2432.3076923076924,851.3076923076924
OD7623,Haseena,Fruits & Veggies,Fresh Fruits,Chennai,2018-08-17,West,2237,0.14,425.03,2018,8,2601.1627906976746,364.1627906976746
OD7624,Sundar,Beverages,Soft Drinks,Ooty,2015-03-14,West,2018,0.2,565.04,2015,3,2522.5,504.5
OD7625,Haseena,Fruits & Veggies,Fresh Fruits,Chennai,2015-05-13,West,2061,0.15,350.37,2015,5,2424.7058823529414,363.70588235294144
OD7626,Hafiz,Bakery,Breads & Buns,Bodi,2016-05-18,West,1393,0.25,571.13,2016,5,1857.3333333333333,464.33333333333326
OD7627,Veronica,Fruits & Veggies,Fresh Fruits,Virudhunagar,2016-03-19,West,985,0.21,413.7,2016,3,1246.8354430379745,261.8354430379745
OD7628,Haseena,Bakery,Breads & Buns,Chennai,2017-08-21,West,900,0.15,333.0,2017,8,1058.8235294117646,158.82352941176464
OD7629,Ridhesh,Snacks,Chocolates,Tirunelveli,2018-06-03,West,1657,0.1,265.12,2018,6,1841.111111111111,184.1111111111111
OD7630,Vidya,Bakery,Breads & Buns,Karur,2017-06-12,West,1476,0.35,531.36,2017,6,2270.7692307692305,794.7692307692305
OD7631,Rumaiza,Oil & Masala,Masalas,Ooty,2015-09-20,West,939,0.32,215.97,2015,9,1380.8823529411766,441.8823529411766
OD7632,Verma,"Eggs, Meat & Fish",Chicken,Trichy,2017-09-26,West,613,0.3,61.3,2017,9,875.7142857142858,262.7142857142858
OD7633,Jonas,Oil & Masala,Spices,Ramanadhapuram,2015-11-21,West,841,0.18,185.02,2015,11,1025.6097560975609,184.60975609756088
OD7634,Veena,"Eggs, Meat & Fish",Chicken,Dindigul,2017-09-20,West,654,0.26,130.8,2017,9,883.7837837837837,229.78378378378375
OD7635,Surya,Bakery,Cakes,Salem,2017-12-23,West,1947,0.11,739.86,2017,12,2187.6404494382023,240.64044943820227
OD7636,Jonas,Oil & Masala,Masalas,Salem,2018-11-09,West,1233,0.25,123.3,2018,11,1644.0,411.0
OD7637,Sabeela,Snacks,Chocolates,Virudhunagar,2018-12-25,West,600,0.15,84.0,2018,12,705.8823529411765,105.88235294117646
OD7638,Kumar,Food Grains,Dals & Pulses,Salem,2018-03-16,West,2118,0.15,232.98,2018,3,2491.764705882353,373.76470588235316
OD7639,Mathew,"Eggs, Meat & Fish",Mutton,Nagercoil,2016-12-08,West,1784,0.32,642.24,2016,12,2623.5294117647063,839.5294117647063
OD7640,Willams,"Eggs, Meat & Fish",Eggs,Tirunelveli,2016-08-15,West,502,0.34,120.48,2016,8,760.6060606060607,258.60606060606074
OD7641,Jackson,Beverages,Soft Drinks,Coimbatore,2017-02-04,West,1146,0.13,309.42,2017,2,1317.2413793103449,171.24137931034488
OD7642,Ganesh,Fruits & Veggies,Fresh Vegetables,Coimbatore,2018-10-08,West,1979,0.21,197.9,2018,10,2505.0632911392404,526.0632911392404
OD7643,Sharon,Fruits & Veggies,Organic Vegetables,Tirunelveli,2016-12-27,West,2488,0.27,398.08,2016,12,3408.219178082192,920.2191780821918
OD7644,Amy,Beverages,Health Drinks,Tenkasi,2017-12-23,West,1674,0.31,736.56,2017,12,2426.0869565217395,752.0869565217395
OD7645,Amy,"Eggs, Meat & Fish",Chicken,Tenkasi,2015-11-24,West,2399,0.23,839.65,2015,11,3115.5844155844156,716.5844155844156
OD7646,Sheeba,Beverages,Soft Drinks,Virudhunagar,2017-12-26,West,2266,0.35,657.14,2017,12,3486.153846153846,1220.1538461538462
OD7647,Shah,"Eggs, Meat & Fish",Fish,Pudukottai,2016-09-18,West,1298,0.1,285.56,2016,9,1442.2222222222222,144.22222222222217
OD7648,James,Bakery,Biscuits,Pudukottai,2018-05-12,West,1721,0.31,137.68,2018,5,2494.202898550725,773.202898550725
OD7649,Arutra,Bakery,Biscuits,Tenkasi,2015-02-14,West,1809,0.32,253.26,2015,2,2660.294117647059,851.294117647059
OD7650,Ram,Fruits & Veggies,Organic Fruits,Namakkal,2018-03-16,West,504,0.34,50.4,2018,3,763.6363636363637,259.63636363636374
OD7651,Vinne,"Eggs, Meat & Fish",Fish,Pudukottai,2016-09-28,West,2004,0.15,761.52,2016,9,2357.6470588235293,353.6470588235293
OD7652,Arutra,Oil & Masala,Masalas,Karur,2017-12-02,West,1608,0.22,723.6,2017,12,2061.5384615384614,453.53846153846143
OD7653,Ravi,Food Grains,Organic Staples,Cumbum,2018-01-24,West,1758,0.25,404.34,2018,1,2344.0,586.0
OD7654,Muneer,Snacks,Chocolates,Pudukottai,2017-12-26,West,1765,0.22,388.3,2017,12,2262.8205128205127,497.8205128205127
OD7655,Hussain,Bakery,Breads & Buns,Pudukottai,2018-09-19,West,1899,0.16,493.74,2018,9,2260.714285714286,361.7142857142858
OD7656,Mathew,"Eggs, Meat & Fish",Mutton,Karur,2015-06-13,West,674,0.2,289.82,2015,6,842.5,168.5
OD7657,Arutra,Beverages,Health Drinks,Viluppuram,2015-10-31,West,2399,0.24,575.76,2015,10,3156.578947368421,757.5789473684208
OD7658,Arvind,"Eggs, Meat & Fish",Chicken,Trichy,2016-04-26,West,1277,0.18,421.41,2016,4,1557.3170731707316,280.31707317073165
OD7659,Sudha,Beverages,Health Drinks,Theni,2016-04-30,West,1511,0.23,362.64,2016,4,1962.3376623376623,451.3376623376623
OD7660,Arutra,Snacks,Chocolates,Krishnagiri,2018-12-22,West,803,0.19,240.9,2018,12,991.358024691358,188.35802469135797
OD7661,Sharon,Fruits & Veggies,Fresh Fruits,Nagercoil,2016-02-06,West,1810,0.25,217.2,2016,2,2413.3333333333335,603.3333333333335
OD7662,Suresh,Oil & Masala,Spices,Pudukottai,2017-12-23,West,1092,0.27,414.96,2017,12,1495.890410958904,403.8904109589041
OD7663,Krithika,Oil & Masala,Spices,Virudhunagar,2018-05-27,West,2025,0.18,486.0,2018,5,2469.512195121951,444.5121951219512
OD7664,Shree,Snacks,Noodles,Trichy,2015-10-31,West,1753,0.28,315.54,2015,10,2434.722222222222,681.7222222222222
OD7665,Komal,Beverages,Health Drinks,Madurai,2016-02-18,West,728,0.12,254.8,2016,2,827.2727272727273,99.27272727272725
OD7666,Aditi,Fruits & Veggies,Organic Fruits,Karur,2018-07-11,West,1251,0.24,250.2,2018,7,1646.0526315789473,395.0526315789473
OD7667,Ram,Fruits & Veggies,Fresh Vegetables,Karur,2015-03-30,West,1415,0.26,396.2,2015,3,1912.162162162162,497.1621621621621
OD7668,Vinne,Snacks,Chocolates,Krishnagiri,2015-11-26,West,1563,0.14,422.01,2015,11,1817.4418604651164,254.4418604651164
OD7669,Alan,Beverages,Health Drinks,Tenkasi,2015-04-06,West,1801,0.33,720.4,2015,4,2688.0597014925374,887.0597014925374
OD7670,Mathew,Snacks,Cookies,Theni,2018-05-04,West,1890,0.29,718.2,2018,5,2661.9718309859154,771.9718309859154
OD7671,Malik,Snacks,Cookies,Chennai,2018-09-22,West,1572,0.32,267.24,2018,9,2311.764705882353,739.7647058823532
OD7672,Amy,Food Grains,Dals & Pulses,Coimbatore,2017-08-22,West,1974,0.14,197.4,2017,8,2295.3488372093025,321.3488372093025
OD7673,Harish,Food Grains,Atta & Flour,Madurai,2017-06-02,West,1680,0.17,336.0,2017,6,2024.0963855421687,344.0963855421687
OD7674,Sudha,Food Grains,Dals & Pulses,Tirunelveli,2018-08-17,West,1005,0.26,130.65,2018,8,1358.1081081081081,353.1081081081081
OD7675,Veronica,Bakery,Cakes,Nagercoil,2018-09-09,West,2178,0.26,936.54,2018,9,2943.2432432432433,765.2432432432433
OD7676,Ramesh,Fruits & Veggies,Organic Vegetables,Theni,2018-03-12,West,1961,0.13,196.1,2018,3,2254.022988505747,293.022988505747
OD7677,Willams,Bakery,Biscuits,Kanyakumari,2016-09-03,West,2239,0.32,626.92,2016,9,3292.6470588235297,1053.6470588235297
OD7678,Anu,Oil & Masala,Edible Oil & Ghee,Bodi,2018-12-22,West,888,0.1,399.6,2018,12,986.6666666666666,98.66666666666663
OD7679,Kumar,Bakery,Cakes,Kanyakumari,2015-03-30,West,2392,0.3,789.36,2015,3,3417.1428571428573,1025.1428571428573
OD7680,Hussain,Food Grains,Organic Staples,Ramanadhapuram,2018-03-31,West,2177,0.12,195.93,2018,3,2473.8636363636365,296.8636363636365
OD7681,Krithika,Bakery,Biscuits,Pudukottai,2016-09-28,West,1787,0.2,482.49,2016,9,2233.75,446.75
OD7682,Malik,"Eggs, Meat & Fish",Fish,Ramanadhapuram,2018-08-20,West,2046,0.15,920.7,2018,8,2407.0588235294117,361.0588235294117
OD7683,Shah,"Eggs, Meat & Fish",Mutton,Perambalur,2018-10-05,West,2286,0.29,434.34,2018,10,3219.718309859155,933.7183098591549
OD7684,Peer,Bakery,Breads & Buns,Namakkal,2016-09-24,West,695,0.14,125.1,2016,9,808.1395348837209,113.1395348837209
OD7685,Shree,Fruits & Veggies,Organic Vegetables,Salem,2017-10-27,West,1942,0.24,194.2,2017,10,2555.2631578947367,613.2631578947367
OD7686,Krithika,Oil & Masala,Edible Oil & Ghee,Karur,2017-09-16,West,1966,0.19,412.86,2017,9,2427.1604938271603,461.1604938271603
OD7687,Ganesh,Fruits & Veggies,Fresh Vegetables,Ramanadhapuram,2016-11-19,West,1520,0.17,562.4,2016,11,1831.3253012048194,311.3253012048194
OD7688,Komal,"Eggs, Meat & Fish",Fish,Ooty,2017-09-20,West,1128,0.25,417.36,2017,9,1504.0,376.0
OD7689,Shah,"Eggs, Meat & Fish",Mutton,Krishnagiri,2018-11-21,West,577,0.31,46.16,2018,11,836.2318840579711,259.2318840579711
OD7690,Arvind,Fruits & Veggies,Fresh Fruits,Karur,2016-10-29,West,865,0.27,250.85,2016,10,1184.9315068493152,319.93150684931516
OD7691,Jonas,Beverages,Soft Drinks,Tirunelveli,2018-04-30,West,588,0.23,99.96,2018,4,763.6363636363636,175.63636363636363
OD7692,Sabeela,Snacks,Chocolates,Cumbum,2016-12-05,West,1608,0.35,160.8,2016,12,2473.846153846154,865.8461538461538
OD7693,Muneer,Snacks,Noodles,Dharmapuri,2018-05-30,West,1924,0.3,711.88,2018,5,2748.571428571429,824.5714285714289
OD7694,Sudeep,Beverages,Soft Drinks,Kanyakumari,2015-08-25,West,557,0.17,239.51,2015,8,671.0843373493976,114.08433734939763
OD7695,Mathew,Oil & Masala,Spices,Tirunelveli,2017-05-09,West,1318,0.34,92.26,2017,5,1996.9696969696972,678.9696969696972
OD7696,Vince,Snacks,Cookies,Madurai,2017-02-01,West,1311,0.16,131.1,2017,2,1560.7142857142858,249.71428571428578
OD7697,Shah,Food Grains,Dals & Pulses,Theni,2016-03-23,West,1458,0.34,641.52,2016,3,2209.0909090909095,751.0909090909095
OD7698,Veronica,Oil & Masala,Masalas,Dindigul,2016-03-22,West,750,0.21,127.5,2016,3,949.3670886075948,199.36708860759484
OD7699,Amy,Snacks,Cookies,Dharmapuri,2018-12-08,West,1243,0.28,99.44,2018,12,1726.388888888889,483.3888888888889
OD7700,Adavan,"Eggs, Meat & Fish",Fish,Chennai,2015-12-29,West,1933,0.2,521.91,2015,12,2416.25,483.25
OD7701,Sharon,Bakery,Cakes,Dindigul,2015-12-10,West,1921,0.21,211.31,2015,12,2431.645569620253,510.6455696202529
OD7702,Malik,"Eggs, Meat & Fish",Chicken,Virudhunagar,2015-12-10,West,560,0.25,168.0,2015,12,746.6666666666666,186.66666666666663
OD7703,Veronica,Bakery,Biscuits,Dindigul,2018-01-23,West,1768,0.28,601.12,2018,1,2455.5555555555557,687.5555555555557
OD7704,Akash,Bakery,Breads & Buns,Ooty,2015-11-24,West,1786,0.17,500.08,2015,11,2151.8072289156626,365.80722891566256
OD7705,Alan,Bakery,Biscuits,Dindigul,2018-12-17,West,1609,0.35,434.43,2018,12,2475.3846153846152,866.3846153846152
OD7706,Surya,Beverages,Health Drinks,Dharmapuri,2018-09-04,West,1002,0.17,140.28,2018,9,1207.2289156626507,205.2289156626507
OD7707,Harish,Food Grains,Organic Staples,Namakkal,2015-08-25,West,1828,0.12,749.48,2015,8,2077.2727272727275,249.27272727272748
OD7708,Ravi,Bakery,Breads & Buns,Bodi,2015-10-31,West,920,0.16,303.6,2015,10,1095.2380952380952,175.23809523809518
OD7709,Vince,Oil & Masala,Edible Oil & Ghee,Bodi,2017-12-23,West,594,0.34,243.54,2017,12,900.0000000000001,306.0000000000001
OD7710,Yusuf,Bakery,Biscuits,Tirunelveli,2018-12-01,West,1583,0.1,79.15,2018,12,1758.888888888889,175.8888888888889
OD7711,Kumar,Snacks,Cookies,Kanyakumari,2018-07-11,West,2331,0.17,186.48,2018,7,2808.4337349397592,477.43373493975923
OD7712,Sheeba,"Eggs, Meat & Fish",Chicken,Pudukottai,2018-02-05,West,1624,0.2,129.92,2018,2,2030.0,406.0
OD7713,Arutra,Beverages,Health Drinks,Salem,2018-03-18,West,985,0.3,206.85,2018,3,1407.1428571428573,422.14285714285734
OD7714,Hafiz,Fruits & Veggies,Organic Fruits,Virudhunagar,2018-12-02,West,660,0.2,145.2,2018,12,825.0,165.0
OD7715,Akash,Food Grains,Rice,Dharmapuri,2016-07-26,West,2097,0.21,733.95,2016,7,2654.430379746835,557.4303797468351
OD7716,Peer,Food Grains,Rice,Virudhunagar,2015-07-21,West,2144,0.15,128.64,2015,7,2522.3529411764707,378.3529411764707
OD7717,Verma,Fruits & Veggies,Fresh Fruits,Tenkasi,2016-08-13,West,2176,0.33,696.32,2016,8,3247.761194029851,1071.7611940298511
OD7718,Malik,Fruits & Veggies,Fresh Fruits,Perambalur,2015-03-07,West,1182,0.32,153.66,2015,3,1738.2352941176473,556.2352941176473
OD7719,Yadav,Snacks,Chocolates,Dharmapuri,2018-03-18,West,1390,0.13,125.1,2018,3,1597.7011494252874,207.70114942528744
OD7720,Amrish,Oil & Masala,Spices,Namakkal,2017-09-24,West,568,0.24,45.44,2017,9,747.3684210526316,179.36842105263156
OD7721,Mathew,Bakery,Cakes,Madurai,2017-07-21,West,1726,0.32,258.9,2017,7,2538.2352941176473,812.2352941176473
OD7722,Sudha,"Eggs, Meat & Fish",Fish,Salem,2018-10-05,West,979,0.11,303.49,2018,10,1100.0,121.0
OD7723,Jonas,"Eggs, Meat & Fish",Chicken,Tirunelveli,2018-09-16,West,1278,0.19,63.9,2018,9,1577.7777777777776,299.7777777777776
OD7724,Komal,Fruits & Veggies,Fresh Fruits,Namakkal,2018-02-23,West,567,0.29,255.15,2018,2,798.5915492957747,231.5915492957747
OD7725,Surya,Snacks,Chocolates,Trichy,2018-10-15,West,1801,0.26,612.34,2018,10,2433.7837837837837,632.7837837837837
OD7726,Veronica,Snacks,Cookies,Perambalur,2018-12-22,West,1155,0.19,300.3,2018,12,1425.9259259259259,270.92592592592587
OD7727,Ridhesh,Oil & Masala,Edible Oil & Ghee,Salem,2017-11-21,West,1593,0.3,461.97,2017,11,2275.714285714286,682.7142857142858
OD7728,Krithika,Beverages,Soft Drinks,Karur,2018-11-27,West,1173,0.18,316.71,2018,11,1430.4878048780486,257.48780487804856
OD7729,Sabeela,Bakery,Biscuits,Tenkasi,2016-10-29,West,926,0.24,231.5,2016,10,1218.421052631579,292.42105263157896
OD7730,Jonas,Bakery,Cakes,Kanyakumari,2018-11-02,West,1069,0.14,363.46,2018,11,1243.0232558139535,174.02325581395348
OD7731,Krithika,Snacks,Chocolates,Namakkal,2015-10-31,West,2180,0.2,305.2,2015,10,2725.0,545.0
OD7732,Haseena,"Eggs, Meat & Fish",Chicken,Virudhunagar,2015-03-07,West,997,0.21,179.46,2015,3,1262.0253164556962,265.02531645569616
OD7733,Vidya,"Eggs, Meat & Fish",Chicken,Dharmapuri,2017-12-18,West,2110,0.33,759.6,2017,12,3149.253731343284,1039.253731343284
OD7734,Roshan,Snacks,Chocolates,Ramanadhapuram,2015-07-23,West,826,0.18,82.6,2015,7,1007.3170731707316,181.31707317073165
OD7735,Arutra,Fruits & Veggies,Fresh Vegetables,Madurai,2018-05-14,West,786,0.33,322.26,2018,5,1173.1343283582091,387.13432835820913
OD7736,Arutra,Beverages,Soft Drinks,Trichy,2017-12-18,West,844,0.34,211.0,2017,12,1278.787878787879,434.787878787879
OD7737,Ganesh,Snacks,Cookies,Nagercoil,2017-06-12,West,1631,0.27,81.55,2017,6,2234.246575342466,603.2465753424658
OD7738,Suresh,Fruits & Veggies,Fresh Vegetables,Dharmapuri,2018-08-20,West,2411,0.15,120.55,2018,8,2836.470588235294,425.47058823529414
OD7739,Arvind,"Eggs, Meat & Fish",Fish,Cumbum,2015-11-24,West,986,0.16,78.88,2015,11,1173.8095238095239,187.80952380952385
OD7740,Komal,Beverages,Soft Drinks,Madurai,2015-09-19,West,1222,0.12,305.5,2015,9,1388.6363636363637,166.63636363636374
OD7741,Ravi,Snacks,Noodles,Krishnagiri,2017-06-05,West,2305,0.27,276.6,2017,6,3157.5342465753424,852.5342465753424
OD7742,Sabeela,Food Grains,Atta & Flour,Krishnagiri,2018-03-19,West,1497,0.27,209.58,2018,3,2050.6849315068494,553.6849315068494
OD7743,Komal,"Eggs, Meat & Fish",Mutton,Madurai,2016-09-11,West,1692,0.28,236.88,2016,9,2350.0,658.0
OD7744,Adavan,Food Grains,Organic Staples,Salem,2017-12-08,West,1269,0.33,139.59,2017,12,1894.029850746269,625.029850746269
OD7745,Aditi,"Eggs, Meat & Fish",Mutton,Salem,2017-10-31,West,1942,0.28,291.3,2017,10,2697.222222222222,755.2222222222222
OD7746,Sudha,Food Grains,Rice,Karur,2018-12-21,West,926,0.14,101.86,2018,12,1076.7441860465117,150.7441860465117
OD7747,Anu,Food Grains,Rice,Nagercoil,2018-08-18,West,1016,0.15,365.76,2018,8,1195.2941176470588,179.29411764705878
OD7748,Ganesh,Beverages,Soft Drinks,Krishnagiri,2017-05-19,West,1984,0.29,277.76,2017,5,2794.366197183099,810.3661971830988
OD7749,Vinne,"Eggs, Meat & Fish",Eggs,Perambalur,2017-12-01,West,1377,0.23,413.1,2017,12,1788.3116883116882,411.31168831168816
OD7750,Vidya,"Eggs, Meat & Fish",Fish,Perambalur,2018-06-24,West,1448,0.29,622.64,2018,6,2039.4366197183099,591.4366197183099
OD7751,Alan,Beverages,Soft Drinks,Madurai,2016-01-26,West,583,0.13,198.22,2016,1,670.1149425287356,87.11494252873558
OD7752,Vince,Bakery,Cakes,Kanyakumari,2018-08-17,West,714,0.14,64.26,2018,8,830.232558139535,116.23255813953494
OD7753,Harish,Beverages,Health Drinks,Pudukottai,2018-06-24,West,1562,0.33,609.18,2018,6,2331.34328358209,769.34328358209
OD7754,Ganesh,Food Grains,Rice,Karur,2015-12-29,West,1460,0.3,540.2,2015,12,2085.714285714286,625.7142857142858
OD7755,Peer,Snacks,Cookies,Krishnagiri,2017-08-21,West,597,0.27,244.77,2017,8,817.8082191780823,220.80821917808225
OD7756,Sudeep,Oil & Masala,Spices,Perambalur,2017-09-18,West,575,0.24,92.0,2017,9,756.578947368421,181.57894736842104
OD7757,Mathew,"Eggs, Meat & Fish",Mutton,Nagercoil,2017-09-20,West,1142,0.15,102.78,2017,9,1343.5294117647059,201.52941176470586
OD7758,Roshan,Beverages,Health Drinks,Cumbum,2018-05-14,West,2252,0.33,337.8,2018,5,3361.1940298507466,1109.1940298507466
OD7759,Veena,Beverages,Soft Drinks,Viluppuram,2017-11-20,West,1754,0.31,666.52,2017,11,2542.0289855072465,788.0289855072465
OD7760,Vidya,Snacks,Chocolates,Theni,2015-10-31,West,2238,0.32,939.96,2015,10,3291.1764705882356,1053.1764705882356
OD7761,Ram,"Eggs, Meat & Fish",Eggs,Ramanadhapuram,2018-09-09,West,1553,0.29,186.36,2018,9,2187.323943661972,634.323943661972
OD7762,Veronica,Bakery,Biscuits,Namakkal,2015-11-26,West,544,0.33,136.0,2015,11,811.9402985074628,267.9402985074628
OD7763,Veena,Oil & Masala,Spices,Coimbatore,2018-06-03,West,2158,0.25,107.9,2018,6,2877.3333333333335,719.3333333333335
OD7764,Veena,Fruits & Veggies,Fresh Fruits,Salem,2017-05-19,West,2093,0.15,272.09,2017,5,2462.3529411764707,369.3529411764707
OD7765,Willams,Food Grains,Rice,Krishnagiri,2018-12-08,West,1608,0.31,369.84,2018,12,2330.434782608696,722.434782608696
OD7766,Rumaiza,Bakery,Breads & Buns,Ramanadhapuram,2016-08-07,West,2325,0.15,581.25,2016,8,2735.294117647059,410.294117647059
OD7767,Adavan,Bakery,Cakes,Karur,2017-12-17,West,1189,0.2,321.03,2017,12,1486.25,297.25
OD7768,Hafiz,Beverages,Soft Drinks,Ramanadhapuram,2018-12-25,West,702,0.3,49.14,2018,12,1002.8571428571429,300.8571428571429
OD7769,Komal,Beverages,Health Drinks,Virudhunagar,2016-10-23,West,2413,0.11,434.34,2016,10,2711.2359550561796,298.2359550561796
OD7770,Rumaiza,Bakery,Biscuits,Ooty,2018-12-02,West,2374,0.22,735.94,2018,12,3043.5897435897436,669.5897435897436
OD7771,Ram,Beverages,Soft Drinks,Theni,2016-09-26,West,2341,0.19,655.48,2016,9,2890.1234567901233,549.1234567901233
OD7772,Adavan,Beverages,Health Drinks,Salem,2017-12-26,West,646,0.33,103.36,2017,12,964.179104477612,318.179104477612
OD7773,Hafiz,"Eggs, Meat & Fish",Eggs,Dharmapuri,2016-12-18,West,1928,0.33,154.24,2016,12,2877.6119402985078,949.6119402985078
OD7774,Shree,Food Grains,Organic Staples,Perambalur,2018-12-30,West,548,0.25,164.4,2018,12,730.6666666666666,182.66666666666663
OD7775,Anu,Oil & Masala,Edible Oil & Ghee,Bodi,2018-12-30,West,997,0.2,438.68,2018,12,1246.25,249.25
